id_entry_id,num_candle,entry_type,entry_type_account,entry_number_candle,entry_condition,entry_amount,entry_registration_date,entry_result,sma_30_value,sma_10_value,rsi_value,movement_open_candle,movement_close_candle,movement_high_candle,movement_low_candle,movement_volume_candle
3c8e8cbb2cb141e1b9aafcf35ce4a042,1,1,0,4,1,1,20240622013507,0,1.076264666666666647287797787,1.076444999999999985185183959,95.74468085103769506687166840,1.076705,1.076825,1.076825,1.076675,0
b2bdb75a10e9408899ac38bdae33b5da,1,1,0,4,1,1,20240622013007,1,1.076121333333333314937381904,1.076321999999999956543206281,50.79365079365582867584863911,1.076415,1.076455,1.076485,1.076385,0
79644d9bafc14fc58de2a599f9a46c17,1,1,0,4,1,1,20240622011007,1,1.075703333333333315084227402,1.075836999999999976651565703,85.00000000002636779683487233,1.076105,1.076165,1.076225,1.076105,0
7e7f8ad47c034005a2d589a575b9f023,1,0,0,4,1,1,20240621064008,0,1.068529499999999991347957954,1.068603999999999998316013716,22.22222222223440573963922053,1.06843,1.068365,1.068455,1.06836,166
b0efecaa1a55424e8b4573d356d97edb,1,0,0,4,1,1,20240621062008,0,1.068178666666666646693310364,1.06843499999999995697663735,46.72131147540536056292142342,1.068265,1.06839,1.06841,1.068255,172
fac25ec49a984eba901227dd6e8f8c3e,1,0,0,4,1,1,20240621055009,0,1.068541500000000010750511592,1.068206000000000011063150396,29.44444444445335364155563054,1.068015,1.06771,1.068075,1.06771,261
b85a8eaa7f8b48eb951403b89060467d,1,0,0,4,1,1,20240621053508,1,1.069085000000000003813246015,1.068867000000000011539214029,23.07692307693183607908974480,1.06847,1.068465,1.0685,1.06839,223
99f174dda72c4611924a60a9f94d613e,1,0,0,4,1,1,20240621052007,1,1.069493333333333340284809764,1.069222999999999990095034263,6.61764705883409381770837068,1.06889,1.068815,1.06899,1.06881,210
2f2455421f5e46fcb10b87d5c113598d,1,1,0,4,1,1,20240621042507,1,1.068885833333333320223819858,1.06854499999999998927080469,39.25233644858455487610729317,1.06852,1.06862,1.06864,1.06848,232
2922e73009814b4a85f67be7314e78a9,1,0,0,4,1,1,20240621035007,0,1.068809999999999993391952558,1.069239000000000006096456673,47.02380952380307268367210402,1.069075,1.06898,1.069085,1.068965,241
5315227a847f4d758d9b0b0b1b4914f3,1,0,0,4,1,1,20240621033007,0,1.068383333333333321905437666,1.068425999999999986833643106,20.13888888887753822910779991,1.06815,1.06837,1.068375,1.06815,257
5926defba27b4cc3a0e3d475f7fd34b5,1,0,0,4,1,1,20240621020507,0,1.071218333333333339041359977,1.070950500000000027434055028,20.37037037037265477988605914,1.07083,1.070725,1.070835,1.070725,205
f44abf9f66fb4b17be7771acc7247c6b,1,0,0,4,1,1,20240621014007,1,1.071832166666666674714747387,1.071660499999999993647747942,15.17857142856080781545319698,1.071405,1.071265,1.071435,1.07117,235
c6c5e8619dca496cb88fa971e8c34306,1,0,0,4,1,1,20240620042506,1,1.072048500000000004206412996,1.072203000000000039371172988,12.61261261258341755864144271,1.071965,1.071985,1.072025,1.07195,178
5d7e4a69afe341a98b17b3bf35a4747e,1,1,0,4,1,1,20240620041005,1,1.071772999999999997911004357,1.071974499999999963506525091,82.49999999999930611060960939,1.072215,1.07223,1.072295,1.07216,206
85e26ad4e77441b195fdc040f66f5c46,1,1,0,4,1,1,20240620035006,0,1.071608833333333351175061430,1.071707000000000009620748642,51.78571428570649715990377614,1.07175,1.071785,1.071855,1.07175,192
05cd37dce500477992225c4909f7db50,1,1,0,4,1,1,20240620033506,1,1.071706500000000006345146632,1.071497000000000032748914691,68.32298136645174642041082572,1.07176,1.07176,1.07186,1.0717,229
a435fb9e33894677bf15f53a42f3e82e,1,0,0,4,1,1,20240620025007,1,1.073199166666666689214556148,1.072877500000000039470648972,5.31914893620036821252940276,1.072635,1.07278,1.072815,1.072635,240
e33a9d6a8fd348cb92d11dc2d8bd9a8e,1,0,0,4,1,1,20240620024006,1,1.073308666666666673824200492,1.073392500000000016058265828,36.06557377048643267550570811,1.073185,1.073055,1.073185,1.07301,209
73aa340d3aba436d834b2792ee0853ee,1,1,0,4,1,1,20240620022007,0,1.073224499999999996073067147,1.073205999999999993299582002,66.66666666665368160205117189,1.073395,1.07331,1.073405,1.073275,149
408aa8b151904d52ad347c7667afe987,1,1,0,4,1,1,20240618022007,1,1.073250666666666663928708658,1.07328049999999997066169044,60.43165467626175098106630085,1.073455,1.073415,1.07347,1.073415,11
af3afcba64a94651aa3254ebde6ae956,1,0,0,4,1,1,20240618020508,1,1.07304216666666667467922025,1.073270999999999997243094185,63.85542168674827722226694665,1.073205,1.07322,1.073225,1.073195,16
03a1ea27af83412a832ddf9aba2ee9a2,1,1,0,4,1,1,20240618020008,1,1.072962000000000000928442508,1.073194500000000006778577699,73.26732673265237105962867836,1.07333,1.07331,1.07333,1.073285,27
f3d2f9ee8c714550b850705857fdc9da,1,0,0,4,1,1,20240618014008,0,1.072749500000000000277111667,1.072813999999999978740561346,50.60975609756526856017850509,1.072675,1.07267,1.072675,1.07264,11
c9b7570102f54113ac879c39424d05cf,1,0,0,4,1,1,20240618013008,1,1.072644666666666668497498449,1.072931000000000012484235867,52.70270270269053809688138921,1.07275,1.07275,1.072755,1.07275,8
b0a3a064fc0d40fdbcba5c945804b65b,1,1,0,4,1,1,20240618012009,1,1.072396499999999989564495687,1.072503500000000009606537787,56.58914728683264687074325981,1.07264,1.07266,1.07266,1.072635,10
a73d75a71c7b427dba1ca47f91836c8d,1,1,0,4,1,1,20240618010508,0,1.072216333333333304622669858,1.072362499999999974065190145,84.48275862067117345737842381,1.072585,1.072535,1.072585,1.07253,16
855eca8f2f2d477095fc53608b689330,1,0,0,4,1,1,20240617033507,1,1.070804333333333335787074248,1.070883499999999988183674304,61.01694915253897087649257838,1.070795,1.07081,1.07081,1.07078,28
cc8f4e26d2a843099b8be47206867c37,1,1,0,4,1,1,20240617033006,1,1.070670166666666670944133936,1.070770500000000025053736863,60.00000000000507530525543081,1.071015,1.070935,1.07102,1.070935,20
c8c7082e77b344968cf44d4f9b6196c1,1,1,0,4,1,1,20240617031008,1,1.069906499999999982541964982,1.070343499999999958838259317,84.50704225352200771515542574,1.070755,1.070795,1.07087,1.070735,49
3883f52acb504ca2842ca5364753768b,1,0,0,4,1,1,20240617023508,1,1.070189000000000012491341294,1.070708500000000018559376258,52.38095238095685653020761078,1.07057,1.070555,1.070585,1.07052,42
05a0602dd34342ec84e225c3a8733f9b,1,1,0,4,1,1,20240617022507,1,1.069887500000000013500311979,1.070053500000000035186076275,64.03940886698569832773012024,1.07035,1.070335,1.07035,1.070275,30
861711003c744e0cb697006bf07b23d5,1,0,0,4,1,1,20240617015006,0,1.069538333333333331628030768,1.069799499999999992105870206,57.22713864307028111661233000,1.06975,1.069735,1.06975,1.06969,39
aa3fcde50d754cbf8c3aa281da02391a,1,1,0,4,1,1,20240617013008,0,1.069219833333333332288835511,1.06938399999999997902477844,71.71717171716718611152076276,1.06955,1.069545,1.06956,1.069525,30
96376f31c39b45b18a0eefac647ab0cc,1,0,0,4,1,1,20240617011007,0,1.069808666666666644810372115,1.06910399999999998765787268,13.67521367520962004885446251,1.0687,1.06874,1.068745,1.068675,21
0118aa5ae1064c5393d1f5c7867622e4,1,0,0,4,1,1,20240617010008,1,1.070238499999999988906059419,1.070064499999999974022557581,21.90476190475022350377717907,1.069955,1.06985,1.069955,1.06984,62
d56df0f88b0d4e9eb37763a5516a99a4,1,1,0,4,1,1,20240616070006,1,1.066079333333333326964501945,1.065880000000000005222489108,83.33333333334875309756425140,1.066115,1.066045,1.066115,1.066025,0
0cb7fc2e1cb94e7e8f94504ef8a028b4,1,0,0,4,1,1,20240616065007,1,1.066230333333333324397074193,1.066132000000000012995826637,25.86206896550404015428507096,1.065935,1.065835,1.065935,1.065825,0
fc9510a6f5c7424a8a715858cc3f3bf5,1,0,0,4,1,1,20240616064007,1,1.066268999999999985324924031,1.06622599999999996267519009,28.30188679246310637189044015,1.066065,1.066205,1.066215,1.066055,0
69a24c070cc14e90b882e734d8294c94,1,1,0,4,1,1,20240616063007,0,1.066198999999999993034312714,1.066332999999999997520205852,65.15151515150597611825379113,1.066445,1.066325,1.066445,1.066305,0
93f61c9f43754c36a70a11467e87097a,1,1,0,4,1,1,20240616061008,1,1.065667666666666657526718609,1.06601599999999998580335614,100,1.066325,1.066235,1.066345,1.066215,0
0add3464e2d048648d07dbfd24d733dc,1,1,0,4,1,1,20240616060507,1,1.065498333333333317677708389,1.065755999999999992233767898,79.62962962961896905188974442,1.065955,1.066005,1.066035,1.065945,0
9ce2bfda2d2a49ea8ef6f6563da59608,1,0,0,4,1,1,20240616051007,1,1.065879000000000006072771915,1.065835999999999983423037975,37.03703703703399115768278413,1.065555,1.065705,1.065725,1.065555,0
175ea9390715455699616dfd0f00f4d8,1,1,0,4,1,1,20240616050508,0,1.065966333333333349031590842,1.065847000000000033281821743,57.30337078651433101698734358,1.066055,1.066025,1.066065,1.065995,0
489bdda9aeaf4cafbbf7c150caaef51a,1,1,0,4,1,1,20240616045507,0,1.066145333333333344860704983,1.065945000000000009166001291,48.38709677420163533940933662,1.065965,1.065925,1.065975,1.065895,0
62854599a0c04814839689c116adf920,1,0,0,4,1,1,20240616044008,0,1.066437333333333348228677550,1.066359000000000012420287021,32.89473684211218283048589002,1.066035,1.065885,1.066035,1.065845,0
9128d0d437284a58811b530117098608,1,0,0,4,1,1,20240616042508,1,1.066566333333333334761524232,1.066532999999999997697841536,29.23076923076397527562307470,1.066305,1.066465,1.066465,1.066275,0
8ca35482d93b4a98a5ff179ce649980d,1,1,0,4,1,1,20240616035007,1,1.066230333333333339200047855,1.066431000000000017813306385,54.76190476191105568608064351,1.066515,1.066455,1.066515,1.066415,0
12bf1406bb974a05bc1d04aaa425b0c5,1,1,0,4,1,1,20240616030506,0,1.065871000000000005473547542,1.065914000000000005918820989,67.74193548387019755600095367,1.066225,1.066225,1.066225,1.066165,0
0fbe9063163243c1b3db8944095a493d,1,1,0,4,1,1,20240616024507,0,1.066112999999999999545252649,1.065773999999999999133137862,58.97435897436335393698077106,1.065855,1.066005,1.066015,1.065835,0
2220524a97bd44eaa32ff145cdad742f,1,0,0,4,1,1,20240616023507,0,1.066497999999999997851792463,1.06599599999999998800603862,11.86440677966165482506442115,1.065715,1.065775,1.065785,1.065655,0
cc388ff0faa64e148f172fca0dd28bdc,1,0,0,4,1,1,20240616022507,1,1.066741666666666669508837610,1.066569000000000011496581465,17.54385964914741029786794540,1.066345,1.066145,1.066345,1.066145,0
a61414023bf34ea9816422a6346214c3,1,0,0,4,1,1,20240616021507,1,1.066781333333333329586404640,1.066928999999999994052757302,27.27272727271259209223635697,1.066755,1.066695,1.066755,1.066675,0
3154b6c11b48452591a14470496ab6a3,1,1,0,4,1,1,20240616021007,0,1.066753666666666651903957093,1.066904999999999970050623688,74.54545454545160932753818167,1.067025,1.067005,1.067055,1.066975,0
85e3e0e78d5a4c89a8af803e5464786e,1,0,0,4,1,1,20240616015007,1,1.066708666666666660560736091,1.066733999999999982222220751,52.08333333334489815650650048,1.066675,1.066685,1.066775,1.066665,0
bced0142ef28433195bdb0578c00092c,1,1,0,4,1,1,20240616011008,0,1.066516999999999974294932297,1.066451999999999999957367436,98.27586206895495626135909932,1.066805,1.066845,1.066915,1.066805,0
b985ea1489c44cc681ec1aa3d07b7ad1,1,1,0,4,1,1,20240615062008,1,1.064448000000000008983628656,1.064680000000000026361135497,78.87323943661267067312279419,1.064885,1.064885,1.064885,1.064885,0
ee07b83f5d53481da9b687b837255a9d,1,1,0,4,1,1,20240615061508,0,1.064279333333333347570241282,1.064626000000000027867486097,63.15789473684620580987857731,1.064775,1.064775,1.064775,1.064775,0
243a3ff76e8747a1bbdb206d10fe1f7e,1,1,0,4,1,1,20240615060008,1,1.063949333333333339505581231,1.064127999999999985014653703,95.23809523809859477860808864,1.064395,1.064395,1.064395,1.064395,0
82a13cac9f2347fc954ed62d96123ab8,1,1,0,4,1,1,20240615055507,0,1.063967000000000018289370018,1.063830000000000031157298963,80.00000000000000000000000001,1.064145,1.064145,1.064155,1.064095,0
f01ed1eb4e1b4b2ca7fcda4489dbf930,1,0,0,4,1,1,20240615053007,1,1.064403000000000010238920822,1.064376000000000010992096122,40.62500000000433680868994370,1.064195,1.064235,1.064255,1.064175,0
fdca51edf1f5480db30e5e3eac839db8,1,0,0,4,1,1,20240615051508,0,1.06449833333333333159250363,1.064390999999999998237854015,21.87500000002493664996715030,1.064185,1.064185,1.064185,1.064185,0
2b942e48ab7d495c89de44955545615b,1,0,0,4,1,1,20240615044507,1,1.064678333333333311768361302,1.064621999999999979458209509,52.30769230769020549486461522,1.064595,1.064685,1.064685,1.064585,0
ae9cedfbf067476a815699ab6452c43b,1,0,0,4,1,1,20240615041507,1,1.064897999999999989029220160,1.064898000000000011233680652,53.52112676057086839572252646,1.064785,1.064695,1.064825,1.064695,0
4d1e666cccb94186924ceb292b98cb10,1,0,0,4,1,1,20240615040508,0,1.064804666666666658573584906,1.064936999999999955868190682,31.14754098361729858341480545,1.064725,1.064725,1.064725,1.064725,0
2e112eb69e9843feb750f714da11ddb0,1,1,0,4,1,1,20240615035007,0,1.064556666666666677005063473,1.064776999999999995694111021,85.00000000001110223024625279,1.064935,1.064975,1.064995,1.064915,0
a659dbaaab13497cac4fa7a50d6733e8,1,1,0,4,1,1,20240615034008,1,1.064469000000000005930663368,1.064463000000000025835333872,57.14285714285210783208786704,1.064665,1.064665,1.064665,1.064665,0
1510a7fcf25e4e879ac973e1f36301e4,1,0,0,4,1,1,20240615033508,1,1.064475333333333343747521364,1.064457000000000008732570222,52.23880597014678052344703749,1.064355,1.064405,1.064425,1.064305,0
a5fae1d0799b46a69a37fe071283c00c,1,0,0,4,1,1,20240615030007,0,1.064422000000000008886521148,1.064325000000000009947598301,10.20408163266785803281465287,1.064115,1.064225,1.064235,1.064105,0
c10bc1d0bf5d41d88dccc0717b8b503d,1,1,0,4,1,1,20240615023508,0,1.064243666666666669288569362,1.064393000000000011340262063,76.66666666665926517983583148,1.064495,1.064495,1.064495,1.064495,0
6c74e048782640088655212c89025889,1,0,0,4,1,1,20240615021008,1,1.064159999999999994813038029,1.064284000000000007801759239,31.03448275860484818514208511,1.064155,1.064155,1.064155,1.064155,0
805cc418fdef4cf3be564894f169464b,1,0,0,4,1,1,20240615015506,0,1.063923999999999988238149248,1.064033999999999990926369264,26.08695652173493299423581882,1.063925,1.064045,1.064055,1.063905,0
6ae0399457444bac8e08abeb57b7610c,1,0,0,4,1,1,20240615010508,0,1.064355333333333342160642586,1.06440900000000000513722398,29.52380952380650279449081654,1.064035,1.064035,1.064035,1.064035,0
e8f8820440894c579b44d038bb0e01b9,1,1,0,4,1,1,20240614014507,1,1.072532999999999995625425223,1.071840499999999973823605615,24.50980392155987713494624366,1.071835,1.071835,1.071835,1.071835,1
0620898ad3cf4ddb88d567a7ad6f03ef,1,0,0,4,1,1,20240614013508,1,1.072868666666666677874294086,1.072668000000000021465496047,9.16030534350575726203793273,1.072445,1.072445,1.072455,1.072445,4
6b72a6abff9849ce8883e58d7f1ef505,1,1,0,4,1,1,20240614012007,1,1.073006833333333331914616338,1.072989499999999996049382389,76.19047619048424651627846093,1.073135,1.073125,1.073135,1.073125,4
33663f58e62c4f9894ea4f90016dc2d5,1,1,0,4,1,1,20240614011508,1,1.073069500000000002041626128,1.07284750000000002057021220,74.39024390240864351033152931,1.07295,1.072995,1.072995,1.07295,8
0a5a1c29c5ec4b448c5f3faa28f7c810,1,1,0,4,1,1,20240614011008,0,1.073178333333333330420108117,1.072845000000000026396662634,41.02564102564175557069337595,1.07287,1.07288,1.07288,1.07287,7
5e785e0b83d14a4f88835712f1357048,1,1,0,4,1,1,20240613021507,1,1.080443833333333329231133273,1.080705499999999985583087891,80.00000000000000000000000001,1.080925,1.08102,1.081025,1.080925,11
673ff5f7305342978b58735e3934fc5d,1,1,0,4,1,1,20240613020507,1,1.080336666666666656233530831,1.080289500000000013635315099,82.35294117647827143961678628,1.08042,1.08045,1.080455,1.08042,19
01cf6e31afee4b988f93e2d4163dfa93,1,0,0,4,1,1,20240613015506,1,1.080343833333333318040085183,1.080336499999999988474996826,14.95327102801837682655021049,1.080095,1.08011,1.080115,1.080095,10
b61f5bf6561a4c4f8831e3b0bc7e03b2,1,0,0,4,1,1,20240613011507,0,1.08046983333333332932824078,1.080565499999999978797404765,30.20833333331164928988361483,1.08036,1.080385,1.080385,1.08036,10
1cbb7f1efa3e4e268c4701905d8a40e0,1,1,0,4,1,1,20240613011006,1,1.080433333333333341859846163,1.080591500000000015901946426,68.18181818180594795565151124,1.080625,1.08063,1.08063,1.080625,7
3656350bc05e42f9ba052fdd92e232d3,1,1,0,4,1,1,20240611022506,0,1.076580833333333327613464311,1.076314000000000015155876554,56.72514619882387885639220392,1.076555,1.076565,1.076575,1.07655,12
0c190c179f424784b3d79abf31258c66,1,1,0,4,1,1,20240611014006,0,1.076915999999999991783757498,1.076875999999999966583175137,41.66666666666666666666666666,1.076945,1.07694,1.076965,1.07694,19
441d4f12f75e49739a84efb359752e53,1,0,0,4,1,1,20240611013506,1,1.076913333333333329851673927,1.076925500000000002209787908,37.93103448276742150633867711,1.0768,1.076795,1.07681,1.07678,21
42f5b3d3648a4814acbdc48d8b650c3c,1,0,0,4,1,1,20240611012506,0,1.076815333333333346566007548,1.076956500000000005456968211,49.41176470587866500310159222,1.076895,1.076855,1.076895,1.076855,14
770846bff0784f11a282cf39bf99dc75,1,1,0,4,1,1,20240611012006,0,1.076801000000000008149925178,1.076925999999999983280929427,65.15151515150597611825379113,1.077035,1.077005,1.077035,1.077005,9
91dd75e81a794c948a49fc259f846d11,1,1,0,4,1,1,20240611011006,0,1.076785833333333345744146451,1.076770500000000030382807381,72.78911564625891442381401278,1.076985,1.077045,1.07705,1.076985,37
17080843c3ab49a3989bfc081c7808a9,1,0,0,4,1,1,20240610045506,1,1.075090833333333336282085686,1.074715000000000020285995106,12.16931216931888267890929665,1.07427,1.074275,1.074305,1.07427,20
f8e5ec8790e2422e9b5e8a73c59fbf19,1,0,0,4,1,1,20240610044507,1,1.075429833333333321891226811,1.075226499999999951739937387,20.19230769233438036116884726,1.075015,1.07503,1.07503,1.07501,19
e246c1e76bec4d3da822eaf122241ccc,1,0,0,4,1,1,20240610043007,0,1.075619666666666662813156563,1.075527000000000010793144156,10.44776119403281859574415305,1.075075,1.07508,1.0751,1.075075,22
c555698144d4488cabb752c77d0e6e25,1,0,0,4,1,1,20240610033006,1,1.076457666666666668220386782,1.07640000000000002344791028,42.85714285713854140709572167,1.0762,1.07617,1.0762,1.076145,23
d66e3d79536b448cb2a9949910e0fd0e,1,1,0,4,1,1,20240610023507,0,1.075545833333333319477749986,1.07603050000000000085975671,81.49779735682612545536757932,1.076335,1.076325,1.07637,1.076315,28
157b286e94664839bfa0d9c127c5ebbf,1,0,0,4,1,1,20240610021007,1,1.075394500000000016134057053,1.075115999999999982783549512,49.77973568281791815937288677,1.075075,1.075085,1.075095,1.075075,18
17da9ed6b8754d9db5e488980dc1e9a2,1,1,0,4,1,1,20240610012508,1,1.075231833333333320013025514,1.075368499999999993832489054,43.84615384614596291343461207,1.075365,1.075235,1.075365,1.0752,31
b3aad27d74d841c78490572717fea96e,1,0,0,4,1,1,20240609051507,1,1.091612333333333340057436089,1.091657999999999995033306277,31.37254901960869682662408738,1.091515,1.091525,1.091545,1.091445,0
d4e378c3ace94625b5be0ff53a5e50ae,1,0,0,4,1,1,20240609045008,1,1.091805000000000003268496585,1.091706000000000020833113013,55.93220338983305997822378719,1.091645,1.091495,1.091685,1.091495,0
6b60bc1b3a674a0ebd2e4e031ccf0b11,1,1,0,4,1,1,20240609044508,1,1.091841666666666665896912037,1.091753000000000017877255232,44.00000000000710542735759861,1.091815,1.091675,1.091855,1.091675,0
e3e9d438c711480b9eeb6e356a38e875,1,0,0,4,1,1,20240609043008,0,1.091807000000000008969417801,1.091893000000000002458477866,43.42105263157471867961534422,1.091695,1.091775,1.091785,1.091655,0
289e49cfb9c647748c13c3d328fa6a60,1,0,0,4,1,1,20240609034508,1,1.09151666666666666098232478,1.091319000000000016825651983,24.73118279569712763066889186,1.091035,1.091085,1.091105,1.091005,0
b4fe016210ec4ce9a5a6850632792096,1,0,0,4,1,1,20240609033507,0,1.091655999999999989332385060,1.091609999999999969233499542,44.15584415584864991610575240,1.091475,1.091535,1.091535,1.091405,0
6333e2f2f09b48b68817ecc655c8a0b1,1,1,0,4,1,1,20240609032008,0,1.091831000000000003365604092,1.091673000000000004483524663,54.09836065574784939071144022,1.091725,1.091725,1.091765,1.091685,0
69389a5f744d44e58569bc4378c7e80e,1,0,0,4,1,1,20240609025507,1,1.092127666666666674366581446,1.092255999999999982463805281,24.99999999999074814146145260,1.092055,1.092035,1.092085,1.091965,0
25ec615c2cd54e6cb0c5a05e4ce8621d,1,1,0,4,1,1,20240609024007,1,1.091944333333333339020043695,1.092017999999999999793942607,43.02325581396189460375594736,1.092125,1.092025,1.092125,1.091995,0
101bb2363f3a47d4b4a9a9852aeb1c34,1,0,0,4,1,1,20240609023506,1,1.091907333333333333473073405,1.092073000000000004838796031,42.71844660194091037947054418,1.091865,1.091825,1.091925,1.091825,0
2966562320354ea89590dda3ce6e9741,1,1,0,4,1,1,20240609023008,1,1.091868000000000008912574382,1.092013999999999995793587004,67.64705882353581443497477009,1.092335,1.092265,1.092385,1.092265,0
deaf155a59c54a938505cf74307da77b,1,1,0,4,1,1,20240609021508,0,1.091810666666666677452705395,1.091771000000000002572164704,71.42857142857142857142857143,1.091905,1.091835,1.091955,1.091815,0
73ac0096c404459aa0ed286657ab636a,1,0,0,4,1,1,20240609020507,0,1.091895333333333336274980259,1.091845000000000043272052608,41.07142857142786337817307055,1.091675,1.091605,1.091735,1.091595,0
ee350871260245ef9d8ad8077926de37,1,0,0,4,1,1,20240609015007,1,1.091760999999999988870532282,1.092020999999999997243094185,20.96774193548329332829103776,1.091825,1.091775,1.091925,1.091745,0
d94ff16c37fa4519a7e9d221e2b64e69,1,1,0,4,1,1,20240609013507,0,1.091550999999999989794237838,1.091540999999999983494092248,77.89473684211387430600817692,1.091945,1.091975,1.092015,1.091915,0
84fdfebb96e04f5f93b57edbe5085329,1,0,0,4,1,1,20240609011008,1,1.091887666666666648988363401,1.091778999999999966163954923,8.33333333332819341192303046,1.091595,1.091585,1.091615,1.091555,0
d814a10516b54d6b840a9e1dc50774c2,1,1,0,4,1,1,20240609010008,0,1.091959666666666669184356427,1.091928999999999994052757302,62.33766233765409853042949961,1.092035,1.091895,1.092035,1.091885,0
620e7da6e0f54412b6f28ff6a62ff0f3,1,0,0,4,1,1,20240530013508,1,1.079395333333333336274980259,1.079458000000000028606450542,56.48148148148833471002855617,1.079425,1.0794,1.07943,1.0794,6
aee5f91214074e439f6145f6a408e0c3,1,0,0,4,1,1,20240530011008,1,1.079082666666666678878527818,1.079290000000000016022738691,68.99224806203231633929485783,1.07936,1.07935,1.07936,1.07935,7
24bc3cdae1604add9dfb2fd5600d7672,1,1,0,4,1,1,20240530010508,1,1.079023333333333341717737615,1.079102000000000027846169814,64.10256410257091524100142997,1.079255,1.07928,1.079295,1.079255,8
1c08274e89f94560ada77e9619cfdd39,1,1,0,4,1,1,20240529041009,1,1.083708666666666653455308733,1.083853499999999980829556989,78.89908256882415959468332658,1.08411,1.08411,1.084115,1.08409,20
30eb7d1776294500a2b9482ca94400a1,1,1,0,4,1,1,20240529031509,1,1.084469333333333322203865615,1.083391999999999999459987521,46.68769716088248528637191121,1.083725,1.08369,1.083725,1.083685,20
d05b737e556e4ca6990f15e87722e3f6,1,0,0,4,1,1,20240529030509,0,1.085134166666666651520264016,1.084658999999999950958340378,18.82951653943931221532639564,1.08386,1.0838,1.08386,1.08379,28
b8333accd78c4b82a2da3c236626d789,1,0,0,4,1,1,20240529025506,1,1.085432666666666667865115414,1.085357000000000016193268948,1.19047619048374301377295872,1.08512,1.08511,1.08512,1.08511,3
d5f5ff48cec84078a6f222d9836e20dc,1,1,0,4,1,1,20240529024507,1,1.085547333333333330784853387,1.085386499999999987409182722,44.79166666667919522510427598,1.08546,1.08547,1.08547,1.08546,4
e9fd8a0c3e2545139fda53f5648ed154,1,0,0,4,1,1,20240529024009,1,1.085560166666666666775616553,1.085453999999999985526244473,32.53012048192255376153462037,1.08536,1.08537,1.085375,1.08536,18
193961dbfb1d4b2bb744953a38a27a85,1,1,0,4,1,1,20240529013507,0,1.084858166666666641949253366,1.085006999999999988126830886,94.79166666667678588694320196,1.08523,1.085235,1.085235,1.085225,4
61c40c58de60493da69b203e9c159650,1,1,0,4,1,1,20240528061009,0,1.087994000000000001845042637,1.088265000000000015667467323,98.75776397514739859432386920,1.0887,1.08872,1.088735,1.0887,24
79478a7d4d4a4f02bf81eb1363ec07ba,1,1,0,4,1,1,20240528060509,1,1.087889833333333326296591774,1.087936000000000014154011296,92.63157894736694485581213276,1.088235,1.08829,1.08829,1.088235,14
ed76bd806abd442598d86b077d2b783f,1,1,0,4,1,1,20240528053508,1,1.087792833333333334759155756,1.087729000000000012526868431,38.77551020409273025930486554,1.087735,1.08772,1.087755,1.08772,19
c76bb106f40240e39f43207b270e3a44,1,0,0,4,1,1,20240528045009,0,1.087256833333333339020043695,1.087496500000000021479706902,61.53846153845027668952198975,1.087465,1.087465,1.08747,1.087455,9
39e5d3363140474b8de642820d516fb6,1,1,0,4,1,1,20240528042009,1,1.086939000000000010714984456,1.086892500000000016946444248,71.42857142856387603384609293,1.087005,1.08698,1.087015,1.08698,17
4f566077d2dc4e5dbec0f56d9eae0c52,1,1,0,4,1,1,20240528035009,0,1.087159999999999978233707528,1.08683049999999998824762315,56.75675675674540312465685734,1.08694,1.08691,1.08694,1.08691,11
5607dddb30054e66a52f9368baa3455d,1,1,0,4,1,1,20240528033008,0,1.087615499999999994310921162,1.087455499999999974924946855,38.63636363636478328824857973,1.08747,1.087395,1.08747,1.08739,20
d0e0b6629d2a4966ae391baddfdb690d,1,0,0,4,1,1,20240528032009,0,1.087737000000000005724605974,1.087633500000000008611777957,36.92307692308638296541691738,1.087505,1.087465,1.087505,1.087455,11
dc5ca6f3bc174a9c8f1a18ddf2ffeb75,1,1,0,4,1,1,20240528012008,0,1.087690999999999993027207287,1.087811499999999997889688075,73.49397590360478830287741316,1.087955,1.08797,1.08797,1.087945,11
4586c160fe8f44ecb8c062ac930361eb,1,1,0,4,1,1,20240528011507,1,1.087636166666666655740887867,1.087736499999999995047517132,74.19354838710832698256635412,1.08778,1.08778,1.08778,1.08777,5
d63d0b2fce5f4226ad2ca5a7a17e46ce,1,1,0,4,1,1,20240527040507,1,1.085047833333333329915622775,1.084955999999999987082333064,69.62025316457688591231502031,1.08507,1.085115,1.085115,1.08507,17
4269c1cd6411450194bcc93385c84ce7,1,1,0,4,1,1,20240527031008,1,1.084914333333333328705331647,1.084696499999999974583886342,53.01204819277785300726292104,1.08491,1.084935,1.084945,1.084875,34
739dcded032f4e18afb3422e17304196,1,1,0,4,1,1,20240527025007,1,1.084978999999999997131775823,1.084986999999999990329513366,57.62711864403845431822307949,1.084985,1.084975,1.08499,1.084965,11
7b98dc7f41a84ee6b9fdd39854974601,1,1,0,4,1,1,20240527023007,1,1.084924000000000006889896061,1.084996999999999989228172126,41.93548387096658665658207551,1.084945,1.084955,1.084965,1.08493,28
1e1811af34174718a8f8874fe7d2f422,1,0,0,4,1,1,20240527022506,1,1.084956333333333344803861564,1.085004000000000012882139799,69.04761904760981673978014370,1.085055,1.085045,1.085065,1.085025,29
