num_candle,entry_type,entry_type_account,entry_number_candle,entry_condition,entry_amount,entry_registration_date,entry_result,sma_30_value,sma_10_value,rsi_value,movement_open_candle,movement_close_candle,movement_high_candle,movement_low_candle,movement_volume_candle
28,1,0,4,1,1,20240524055008,1,1.084010333333333327606358883,1.084244999999999992112975633,61.53846153845102747432307608,1.08433,1.08422,1.084335,1.084205,143
29,1,0,4,1,1,20240524055008,1,1.084010333333333327606358883,1.084244999999999992112975633,61.53846153845102747432307608,1.084315,1.08419,1.08434,1.08419,154
30,1,0,4,1,1,20240524055008,1,1.084010333333333327606358883,1.084244999999999992112975633,61.53846153845102747432307608,1.084275,1.08436,1.084365,1.084255,195
1,0,0,4,1,1,20240609025507,1,1.092127666666666674366581446,1.092255999999999982463805281,24.99999999999074814146145260,1.091965,1.092225,1.092225,1.091925,0
2,0,0,4,1,1,20240609025507,1,1.092127666666666674366581446,1.092255999999999982463805281,24.99999999999074814146145260,1.092515,1.092315,1.092535,1.092315,0
3,0,0,4,1,1,20240609025507,1,1.092127666666666674366581446,1.092255999999999982463805281,24.99999999999074814146145260,1.092195,1.092065,1.092255,1.092065,0
4,0,0,4,1,1,20240609025507,1,1.092127666666666674366581446,1.092255999999999982463805281,24.99999999999074814146145260,1.092095,1.092045,1.092115,1.091985,0
5,0,0,4,1,1,20240609025507,1,1.092127666666666674366581446,1.092255999999999982463805281,24.99999999999074814146145260,1.091865,1.091815,1.091925,1.091805,0
6,0,0,4,1,1,20240609025507,1,1.092127666666666674366581446,1.092255999999999982463805281,24.99999999999074814146145260,1.092055,1.092065,1.092145,1.092015,0
7,0,0,4,1,1,20240609025507,1,1.092127666666666674366581446,1.092255999999999982463805281,24.99999999999074814146145260,1.091915,1.091995,1.092015,1.091895,0
8,0,0,4,1,1,20240609025507,1,1.092127666666666674366581446,1.092255999999999982463805281,24.99999999999074814146145260,1.092335,1.092255,1.092385,1.092255,0
9,0,0,4,1,1,20240609025507,1,1.092127666666666674366581446,1.092255999999999982463805281,24.99999999999074814146145260,1.091925,1.091965,1.091995,1.091895,0
10,0,0,4,1,1,20240609025507,1,1.092127666666666674366581446,1.092255999999999982463805281,24.99999999999074814146145260,1.092065,1.092275,1.092295,1.092065,0
11,0,0,4,1,1,20240609025507,1,1.092127666666666674366581446,1.092255999999999982463805281,24.99999999999074814146145260,1.092125,1.092065,1.092125,1.091995,0
12,0,0,4,1,1,20240609025507,1,1.092127666666666674366581446,1.092255999999999982463805281,24.99999999999074814146145260,1.091775,1.092045,1.092045,1.091775,0
13,0,0,4,1,1,20240609025507,1,1.092127666666666674366581446,1.092255999999999982463805281,24.99999999999074814146145260,1.092335,1.092435,1.092555,1.092335,0
14,0,0,4,1,1,20240609025507,1,1.092127666666666674366581446,1.092255999999999982463805281,24.99999999999074814146145260,1.092215,1.092215,1.092375,1.092215,0
15,0,0,4,1,1,20240609025507,1,1.092127666666666674366581446,1.092255999999999982463805281,24.99999999999074814146145260,1.091995,1.091905,1.092035,1.091845,0
16,0,0,4,1,1,20240609025507,1,1.092127666666666674366581446,1.092255999999999982463805281,24.99999999999074814146145260,1.092045,1.092105,1.092145,1.092045,0
17,0,0,4,1,1,20240609025507,1,1.092127666666666674366581446,1.092255999999999982463805281,24.99999999999074814146145260,1.092055,1.092035,1.092085,1.091965,0
18,0,0,4,1,1,20240609025507,1,1.092127666666666674366581446,1.092255999999999982463805281,24.99999999999074814146145260,1.092285,1.092265,1.092435,1.092265,0
19,0,0,4,1,1,20240609025507,1,1.092127666666666674366581446,1.092255999999999982463805281,24.99999999999074814146145260,1.092205,1.092335,1.092375,1.092195,0
20,0,0,4,1,1,20240609025507,1,1.092127666666666674366581446,1.092255999999999982463805281,24.99999999999074814146145260,1.092095,1.092195,1.092195,1.092055,0
21,0,0,4,1,1,20240609025507,1,1.092127666666666674366581446,1.092255999999999982463805281,24.99999999999074814146145260,1.092285,1.092205,1.092295,1.092195,0
22,0,0,4,1,1,20240609025507,1,1.092127666666666674366581446,1.092255999999999982463805281,24.99999999999074814146145260,1.091885,1.091845,1.091935,1.091795,0
23,0,0,4,1,1,20240609025507,1,1.092127666666666674366581446,1.092255999999999982463805281,24.99999999999074814146145260,1.092215,1.092155,1.092255,1.092125,0
24,0,0,4,1,1,20240609025507,1,1.092127666666666674366581446,1.092255999999999982463805281,24.99999999999074814146145260,1.092115,1.092135,1.092215,1.092095,0
25,0,0,4,1,1,20240609025507,1,1.092127666666666674366581446,1.092255999999999982463805281,24.99999999999074814146145260,1.092275,1.092055,1.092275,1.092005,0
26,0,0,4,1,1,20240609025507,1,1.092127666666666674366581446,1.092255999999999982463805281,24.99999999999074814146145260,1.092455,1.092485,1.092605,1.092455,0
27,0,0,4,1,1,20240609025507,1,1.092127666666666674366581446,1.092255999999999982463805281,24.99999999999074814146145260,1.092265,1.092265,1.092325,1.092255,0
28,0,0,4,1,1,20240609025507,1,1.092127666666666674366581446,1.092255999999999982463805281,24.99999999999074814146145260,1.092275,1.092345,1.092345,1.092265,0
29,0,0,4,1,1,20240609025507,1,1.092127666666666674366581446,1.092255999999999982463805281,24.99999999999074814146145260,1.092155,1.092095,1.092175,1.092095,0
30,0,0,4,1,1,20240609025507,1,1.092127666666666674366581446,1.092255999999999982463805281,24.99999999999074814146145260,1.092025,1.091885,1.092035,1.091875,0
1,1,0,4,1,1,20240622025507,0,1.076743000000000013057407007,1.077024000000000025778490454,81.57894736841413295898779218,1.076645,1.076705,1.076745,1.076625,0
2,1,0,4,1,1,20240622025507,0,1.076743000000000013057407007,1.077024000000000025778490454,81.57894736841413295898779218,1.076815,1.076875,1.076905,1.076755,0
3,1,0,4,1,1,20240622025507,0,1.076743000000000013057407007,1.077024000000000025778490454,81.57894736841413295898779218,1.077125,1.077255,1.077305,1.077115,0
4,1,0,4,1,1,20240622025507,0,1.076743000000000013057407007,1.077024000000000025778490454,81.57894736841413295898779218,1.076815,1.076675,1.076815,1.076665,0
5,1,0,4,1,1,20240622025507,0,1.076743000000000013057407007,1.077024000000000025778490454,81.57894736841413295898779218,1.077015,1.077035,1.077065,1.076955,0
6,1,0,4,1,1,20240622025507,0,1.076743000000000013057407007,1.077024000000000025778490454,81.57894736841413295898779218,1.076615,1.076795,1.076805,1.076605,0
7,1,0,4,1,1,20240622025507,0,1.076743000000000013057407007,1.077024000000000025778490454,81.57894736841413295898779218,1.077295,1.077295,1.077315,1.077235,0
8,1,0,4,1,1,20240622025507,0,1.076743000000000013057407007,1.077024000000000025778490454,81.57894736841413295898779218,1.076755,1.076785,1.076835,1.076715,0
9,1,0,4,1,1,20240622025507,0,1.076743000000000013057407007,1.077024000000000025778490454,81.57894736841413295898779218,1.077285,1.077395,1.077445,1.077265,0
10,1,0,4,1,1,20240622025507,0,1.076743000000000013057407007,1.077024000000000025778490454,81.57894736841413295898779218,1.076375,1.076415,1.076425,1.076355,0
11,1,0,4,1,1,20240622025507,0,1.076743000000000013057407007,1.077024000000000025778490454,81.57894736841413295898779218,1.076735,1.076635,1.076735,1.076585,0
12,1,0,4,1,1,20240622025507,0,1.076743000000000013057407007,1.077024000000000025778490454,81.57894736841413295898779218,1.076215,1.076375,1.076385,1.076215,0
13,1,0,4,1,1,20240622025507,0,1.076743000000000013057407007,1.077024000000000025778490454,81.57894736841413295898779218,1.076875,1.076815,1.076885,1.076795,0
14,1,0,4,1,1,20240622025507,0,1.076743000000000013057407007,1.077024000000000025778490454,81.57894736841413295898779218,1.076345,1.076375,1.076515,1.076315,0
15,1,0,4,1,1,20240622025507,0,1.076743000000000013057407007,1.077024000000000025778490454,81.57894736841413295898779218,1.076855,1.076735,1.076895,1.076735,0
16,1,0,4,1,1,20240622025507,0,1.076743000000000013057407007,1.077024000000000025778490454,81.57894736841413295898779218,1.076475,1.076335,1.076475,1.076325,0
17,1,0,4,1,1,20240622025507,0,1.076743000000000013057407007,1.077024000000000025778490454,81.57894736841413295898779218,1.076735,1.076745,1.076755,1.076695,0
18,1,0,4,1,1,20240622025507,0,1.076743000000000013057407007,1.077024000000000025778490454,81.57894736841413295898779218,1.076345,1.076325,1.076385,1.076295,0
19,1,0,4,1,1,20240622025507,0,1.076743000000000013057407007,1.077024000000000025778490454,81.57894736841413295898779218,1.076785,1.076825,1.076865,1.076775,0
20,1,0,4,1,1,20240622025507,0,1.076743000000000013057407007,1.077024000000000025778490454,81.57894736841413295898779218,1.076755,1.076835,1.076845,1.076715,0
21,1,0,4,1,1,20240622025507,0,1.076743000000000013057407007,1.077024000000000025778490454,81.57894736841413295898779218,1.077255,1.077285,1.077385,1.077195,0
22,1,0,4,1,1,20240622025507,0,1.076743000000000013057407007,1.077024000000000025778490454,81.57894736841413295898779218,1.076395,1.076395,1.076405,1.076285,0
23,1,0,4,1,1,20240622025507,0,1.076743000000000013057407007,1.077024000000000025778490454,81.57894736841413295898779218,1.076425,1.076645,1.076645,1.076375,0
24,1,0,4,1,1,20240622025507,0,1.076743000000000013057407007,1.077024000000000025778490454,81.57894736841413295898779218,1.076735,1.077015,1.077025,1.076715,0
25,1,0,4,1,1,20240622025507,0,1.076743000000000013057407007,1.077024000000000025778490454,81.57894736841413295898779218,1.076365,1.076205,1.076365,1.076205,0
26,1,0,4,1,1,20240622025507,0,1.076743000000000013057407007,1.077024000000000025778490454,81.57894736841413295898779218,1.076715,1.076585,1.076725,1.076585,0
27,1,0,4,1,1,20240622025507,0,1.076743000000000013057407007,1.077024000000000025778490454,81.57894736841413295898779218,1.077015,1.077015,1.077095,1.076965,0
28,1,0,4,1,1,20240622025507,0,1.076743000000000013057407007,1.077024000000000025778490454,81.57894736841413295898779218,1.077045,1.077125,1.077135,1.076995,0
29,1,0,4,1,1,20240622025507,0,1.076743000000000013057407007,1.077024000000000025778490454,81.57894736841413295898779218,1.076675,1.076725,1.076825,1.076655,0
30,1,0,4,1,1,20240622025507,0,1.076743000000000013057407007,1.077024000000000025778490454,81.57894736841413295898779218,1.076795,1.076735,1.076825,1.076735,0
1,1,0,4,1,1,20240616063007,0,1.066198999999999993034312714,1.066332999999999997520205852,65.15151515150597611825379113,1.066265,1.066305,1.066375,1.066265,0
2,1,0,4,1,1,20240616063007,0,1.066198999999999993034312714,1.066332999999999997520205852,65.15151515150597611825379113,1.066435,1.066385,1.066435,1.066315,0
3,1,0,4,1,1,20240616063007,0,1.066198999999999993034312714,1.066332999999999997520205852,65.15151515150597611825379113,1.066015,1.066075,1.066075,1.066005,0
4,1,0,4,1,1,20240616063007,0,1.066198999999999993034312714,1.066332999999999997520205852,65.15151515150597611825379113,1.066305,1.066415,1.066435,1.066305,0
5,1,0,4,1,1,20240616063007,0,1.066198999999999993034312714,1.066332999999999997520205852,65.15151515150597611825379113,1.066325,1.066335,1.066375,1.066315,0
6,1,0,4,1,1,20240616063007,0,1.066198999999999993034312714,1.066332999999999997520205852,65.15151515150597611825379113,1.066275,1.066295,1.066325,1.066265,0
7,1,0,4,1,1,20240616063007,0,1.066198999999999993034312714,1.066332999999999997520205852,65.15151515150597611825379113,1.066085,1.066265,1.066285,1.066085,0
8,1,0,4,1,1,20240616063007,0,1.066198999999999993034312714,1.066332999999999997520205852,65.15151515150597611825379113,1.066305,1.066275,1.066315,1.066235,0
9,1,0,4,1,1,20240616063007,0,1.066198999999999993034312714,1.066332999999999997520205852,65.15151515150597611825379113,1.065825,1.065895,1.065895,1.065815,0
10,1,0,4,1,1,20240616063007,0,1.066198999999999993034312714,1.066332999999999997520205852,65.15151515150597611825379113,1.066355,1.066445,1.066455,1.066345,0
11,1,0,4,1,1,20240616063007,0,1.066198999999999993034312714,1.066332999999999997520205852,65.15151515150597611825379113,1.065895,1.065955,1.066005,1.065885,0
12,1,0,4,1,1,20240616063007,0,1.066198999999999993034312714,1.066332999999999997520205852,65.15151515150597611825379113,1.065955,1.066015,1.066035,1.065945,0
13,1,0,4,1,1,20240616063007,0,1.066198999999999993034312714,1.066332999999999997520205852,65.15151515150597611825379113,1.065675,1.065745,1.065765,1.065655,0
14,1,0,4,1,1,20240616063007,0,1.066198999999999993034312714,1.066332999999999997520205852,65.15151515150597611825379113,1.066245,1.066125,1.066265,1.066045,0
15,1,0,4,1,1,20240616063007,0,1.066198999999999993034312714,1.066332999999999997520205852,65.15151515150597611825379113,1.066445,1.066325,1.066445,1.066305,0
16,1,0,4,1,1,20240616063007,0,1.066198999999999993034312714,1.066332999999999997520205852,65.15151515150597611825379113,1.066085,1.066225,1.066225,1.066045,0
17,1,0,4,1,1,20240616063007,0,1.066198999999999993034312714,1.066332999999999997520205852,65.15151515150597611825379113,1.066205,1.066275,1.066275,1.066195,0
18,1,0,4,1,1,20240616063007,0,1.066198999999999993034312714,1.066332999999999997520205852,65.15151515150597611825379113,1.066225,1.066255,1.066265,1.066205,0
19,1,0,4,1,1,20240616063007,0,1.066198999999999993034312714,1.066332999999999997520205852,65.15151515150597611825379113,1.066395,1.066305,1.066425,1.066305,0
20,1,0,4,1,1,20240616063007,0,1.066198999999999993034312714,1.066332999999999997520205852,65.15151515150597611825379113,1.066325,1.066225,1.066345,1.066215,0
21,1,0,4,1,1,20240616063007,0,1.066198999999999993034312714,1.066332999999999997520205852,65.15151515150597611825379113,1.066255,1.066345,1.066345,1.066225,0
22,1,0,4,1,1,20240616063007,0,1.066198999999999993034312714,1.066332999999999997520205852,65.15151515150597611825379113,1.066115,1.066095,1.066205,1.066085,0
23,1,0,4,1,1,20240616063007,0,1.066198999999999993034312714,1.066332999999999997520205852,65.15151515150597611825379113,1.066185,1.066315,1.066325,1.066185,0
24,1,0,4,1,1,20240616063007,0,1.066198999999999993034312714,1.066332999999999997520205852,65.15151515150597611825379113,1.065775,1.065805,1.065815,1.065765,0
25,1,0,4,1,1,20240616063007,0,1.066198999999999993034312714,1.066332999999999997520205852,65.15151515150597611825379113,1.066405,1.066305,1.066435,1.066225,0
26,1,0,4,1,1,20240616063007,0,1.066198999999999993034312714,1.066332999999999997520205852,65.15151515150597611825379113,1.065745,1.065775,1.065785,1.065725,0
27,1,0,4,1,1,20240616063007,0,1.066198999999999993034312714,1.066332999999999997520205852,65.15151515150597611825379113,1.066265,1.066255,1.066265,1.066185,0
28,1,0,4,1,1,20240616063007,0,1.066198999999999993034312714,1.066332999999999997520205852,65.15151515150597611825379113,1.066275,1.066215,1.066295,1.066145,0
29,1,0,4,1,1,20240616063007,0,1.066198999999999993034312714,1.066332999999999997520205852,65.15151515150597611825379113,1.066345,1.066455,1.066455,1.066275,0
30,1,0,4,1,1,20240616063007,0,1.066198999999999993034312714,1.066332999999999997520205852,65.15151515150597611825379113,1.066295,1.066265,1.066315,1.066225,0
1,0,0,4,1,1,20240630033005,1,1.072435000000000019741245675,1.072269000000000049865889196,24.09638554216931933402504009,1.072345,1.072275,1.072345,1.072225,0
2,0,0,4,1,1,20240630033005,1,1.072435000000000019741245675,1.072269000000000049865889196,24.09638554216931933402504009,1.072395,1.072365,1.072395,1.072265,0
3,0,0,4,1,1,20240630033005,1,1.072435000000000019741245675,1.072269000000000049865889196,24.09638554216931933402504009,1.072505,1.072265,1.072505,1.072265,0
4,0,0,4,1,1,20240630033005,1,1.072435000000000019741245675,1.072269000000000049865889196,24.09638554216931933402504009,1.072265,1.072265,1.072315,1.072225,0
5,0,0,4,1,1,20240630033005,1,1.072435000000000019741245675,1.072269000000000049865889196,24.09638554216931933402504009,1.072355,1.072335,1.072375,1.072285,0
6,0,0,4,1,1,20240630033005,1,1.072435000000000019741245675,1.072269000000000049865889196,24.09638554216931933402504009,1.072465,1.072345,1.072495,1.072345,0
7,0,0,4,1,1,20240630033005,1,1.072435000000000019741245675,1.072269000000000049865889196,24.09638554216931933402504009,1.072785,1.072785,1.072825,1.072745,0
8,0,0,4,1,1,20240630033005,1,1.072435000000000019741245675,1.072269000000000049865889196,24.09638554216931933402504009,1.072655,1.072495,1.072655,1.072475,0
9,0,0,4,1,1,20240630033005,1,1.072435000000000019741245675,1.072269000000000049865889196,24.09638554216931933402504009,1.072695,1.072735,1.072805,1.072675,0
10,0,0,4,1,1,20240630033005,1,1.072435000000000019741245675,1.072269000000000049865889196,24.09638554216931933402504009,1.072375,1.072425,1.072435,1.072365,0
11,0,0,4,1,1,20240630033005,1,1.072435000000000019741245675,1.072269000000000049865889196,24.09638554216931933402504009,1.072775,1.072705,1.072835,1.072705,0
12,0,0,4,1,1,20240630033005,1,1.072435000000000019741245675,1.072269000000000049865889196,24.09638554216931933402504009,1.072205,1.071995,1.072205,1.071995,0
13,0,0,4,1,1,20240630033005,1,1.072435000000000019741245675,1.072269000000000049865889196,24.09638554216931933402504009,1.072405,1.072465,1.072485,1.072405,0
14,0,0,4,1,1,20240630033005,1,1.072435000000000019741245675,1.072269000000000049865889196,24.09638554216931933402504009,1.071925,1.071975,1.071995,1.071865,0
15,0,0,4,1,1,20240630033005,1,1.072435000000000019741245675,1.072269000000000049865889196,24.09638554216931933402504009,1.072345,1.072355,1.072445,1.072275,0
16,0,0,4,1,1,20240630033005,1,1.072435000000000019741245675,1.072269000000000049865889196,24.09638554216931933402504009,1.072395,1.072475,1.072495,1.072385,0
17,0,0,4,1,1,20240630033005,1,1.072435000000000019741245675,1.072269000000000049865889196,24.09638554216931933402504009,1.072365,1.072535,1.072545,1.072365,0
18,0,0,4,1,1,20240630033005,1,1.072435000000000019741245675,1.072269000000000049865889196,24.09638554216931933402504009,1.072605,1.072655,1.072665,1.072555,0
19,0,0,4,1,1,20240630033005,1,1.072435000000000019741245675,1.072269000000000049865889196,24.09638554216931933402504009,1.072395,1.072385,1.072475,1.072375,0
20,0,0,4,1,1,20240630033005,1,1.072435000000000019741245675,1.072269000000000049865889196,24.09638554216931933402504009,1.072285,1.072375,1.072395,1.072285,0
21,0,0,4,1,1,20240630033005,1,1.072435000000000019741245675,1.072269000000000049865889196,24.09638554216931933402504009,1.072275,1.072405,1.072425,1.072275,0
22,0,0,4,1,1,20240630033005,1,1.072435000000000019741245675,1.072269000000000049865889196,24.09638554216931933402504009,1.072455,1.072205,1.072455,1.072205,0
23,0,0,4,1,1,20240630033005,1,1.072435000000000019741245675,1.072269000000000049865889196,24.09638554216931933402504009,1.072465,1.072445,1.072505,1.072435,0
24,0,0,4,1,1,20240630033005,1,1.072435000000000019741245675,1.072269000000000049865889196,24.09638554216931933402504009,1.072695,1.072695,1.072725,1.072655,0
25,0,0,4,1,1,20240630033005,1,1.072435000000000019741245675,1.072269000000000049865889196,24.09638554216931933402504009,1.072425,1.072385,1.072475,1.072335,0
26,0,0,4,1,1,20240630033005,1,1.072435000000000019741245675,1.072269000000000049865889196,24.09638554216931933402504009,1.072535,1.072475,1.072555,1.072455,0
27,0,0,4,1,1,20240630033005,1,1.072435000000000019741245675,1.072269000000000049865889196,24.09638554216931933402504009,1.072435,1.072375,1.072515,1.072375,0
28,0,0,4,1,1,20240630033005,1,1.072435000000000019741245675,1.072269000000000049865889196,24.09638554216931933402504009,1.071995,1.071935,1.072005,1.071915,0
29,0,0,4,1,1,20240630033005,1,1.072435000000000019741245675,1.072269000000000049865889196,24.09638554216931933402504009,1.072355,1.072425,1.072425,1.072315,0
30,0,0,4,1,1,20240630033005,1,1.072435000000000019741245675,1.072269000000000049865889196,24.09638554216931933402504009,1.072485,1.072775,1.072775,1.072465,0
1,0,0,4,1,1,20240515025506,1,1.082975000000000020961010705,1.082853500000000002145839062,14.04958677684737137600299846,1.08303,1.08281,1.08303,1.082805,196
2,0,0,4,1,1,20240515025506,1,1.082975000000000020961010705,1.082853500000000002145839062,14.04958677684737137600299846,1.083015,1.083085,1.08312,1.083,172
3,0,0,4,1,1,20240515025506,1,1.082975000000000020961010705,1.082853500000000002145839062,14.04958677684737137600299846,1.082925,1.0829,1.082945,1.082855,139
4,0,0,4,1,1,20240515025506,1,1.082975000000000020961010705,1.082853500000000002145839062,14.04958677684737137600299846,1.08281,1.08283,1.082855,1.0828,165
5,0,0,4,1,1,20240515025506,1,1.082975000000000020961010705,1.082853500000000002145839062,14.04958677684737137600299846,1.082715,1.082775,1.082775,1.082635,151
6,0,0,4,1,1,20240515025506,1,1.082975000000000020961010705,1.082853500000000002145839062,14.04958677684737137600299846,1.08276,1.08269,1.082835,1.08268,180
7,0,0,4,1,1,20240515025506,1,1.082975000000000020961010705,1.082853500000000002145839062,14.04958677684737137600299846,1.082905,1.082985,1.083025,1.082895,165
8,0,0,4,1,1,20240515025506,1,1.082975000000000020961010705,1.082853500000000002145839062,14.04958677684737137600299846,1.08303,1.08302,1.08307,1.082975,161
9,0,0,4,1,1,20240515025506,1,1.082975000000000020961010705,1.082853500000000002145839062,14.04958677684737137600299846,1.083,1.083045,1.08312,1.082975,212
10,0,0,4,1,1,20240515025506,1,1.082975000000000020961010705,1.082853500000000002145839062,14.04958677684737137600299846,1.08306,1.082985,1.08309,1.082985,162
11,0,0,4,1,1,20240515025506,1,1.082975000000000020961010705,1.082853500000000002145839062,14.04958677684737137600299846,1.08318,1.083115,1.083185,1.08308,185
12,0,0,4,1,1,20240515025506,1,1.082975000000000020961010705,1.082853500000000002145839062,14.04958677684737137600299846,1.082875,1.082985,1.083015,1.082815,169
13,0,0,4,1,1,20240515025506,1,1.082975000000000020961010705,1.082853500000000002145839062,14.04958677684737137600299846,1.083065,1.083185,1.08319,1.083035,165
14,0,0,4,1,1,20240515025506,1,1.082975000000000020961010705,1.082853500000000002145839062,14.04958677684737137600299846,1.082765,1.08277,1.08282,1.082705,197
15,0,0,4,1,1,20240515025506,1,1.082975000000000020961010705,1.082853500000000002145839062,14.04958677684737137600299846,1.083075,1.083055,1.083135,1.083055,219
16,0,0,4,1,1,20240515025506,1,1.082975000000000020961010705,1.082853500000000002145839062,14.04958677684737137600299846,1.083105,1.083125,1.08315,1.082985,221
17,0,0,4,1,1,20240515025506,1,1.082975000000000020961010705,1.082853500000000002145839062,14.04958677684737137600299846,1.082975,1.08302,1.08308,1.082975,146
18,0,0,4,1,1,20240515025506,1,1.082975000000000020961010705,1.082853500000000002145839062,14.04958677684737137600299846,1.083005,1.08296,1.08304,1.082935,170
19,0,0,4,1,1,20240515025506,1,1.082975000000000020961010705,1.082853500000000002145839062,14.04958677684737137600299846,1.083235,1.083105,1.083235,1.08307,170
20,0,0,4,1,1,20240515025506,1,1.082975000000000020961010705,1.082853500000000002145839062,14.04958677684737137600299846,1.083125,1.082925,1.083125,1.082915,188
21,0,0,4,1,1,20240515025506,1,1.082975000000000020961010705,1.082853500000000002145839062,14.04958677684737137600299846,1.08296,1.082985,1.083025,1.08292,176
22,0,0,4,1,1,20240515025506,1,1.082975000000000020961010705,1.082853500000000002145839062,14.04958677684737137600299846,1.082985,1.083115,1.08313,1.08298,197
23,0,0,4,1,1,20240515025506,1,1.082975000000000020961010705,1.082853500000000002145839062,14.04958677684737137600299846,1.083125,1.08305,1.083145,1.082995,170
24,0,0,4,1,1,20240515025506,1,1.082975000000000020961010705,1.082853500000000002145839062,14.04958677684737137600299846,1.083125,1.083085,1.083125,1.083045,133
25,0,0,4,1,1,20240515025506,1,1.082975000000000020961010705,1.082853500000000002145839062,14.04958677684737137600299846,1.08302,1.083085,1.083125,1.08302,150
26,0,0,4,1,1,20240515025506,1,1.082975000000000020961010705,1.082853500000000002145839062,14.04958677684737137600299846,1.08278,1.082755,1.082835,1.082745,154
27,0,0,4,1,1,20240515025506,1,1.082975000000000020961010705,1.082853500000000002145839062,14.04958677684737137600299846,1.082835,1.08271,1.08284,1.082705,168
28,0,0,4,1,1,20240515025506,1,1.082975000000000020961010705,1.082853500000000002145839062,14.04958677684737137600299846,1.082685,1.08267,1.082685,1.08267,8
29,0,0,4,1,1,20240515025506,1,1.082975000000000020961010705,1.082853500000000002145839062,14.04958677684737137600299846,1.083085,1.08299,1.08309,1.08294,172
30,0,0,4,1,1,20240515025506,1,1.082975000000000020961010705,1.082853500000000002145839062,14.04958677684737137600299846,1.08285,1.082875,1.082915,1.082815,136
1,0,0,4,1,1,20240717111827,0,1.092938500000000012768452962,1.092772499999999991082688666,25.66371681416346547930002297,1.0932,1.09318,1.09325,1.09317,190
2,0,0,4,1,1,20240717111827,0,1.092938500000000012768452962,1.092772499999999991082688666,25.66371681416346547930002297,1.09264,1.09277,1.092835,1.09259,243
3,0,0,4,1,1,20240717111827,0,1.092938500000000012768452962,1.092772499999999991082688666,25.66371681416346547930002297,1.09308,1.092955,1.09309,1.09291,250
4,0,0,4,1,1,20240717111827,0,1.092938500000000012768452962,1.092772499999999991082688666,25.66371681416346547930002297,1.09332,1.093105,1.093375,1.0931,209
5,0,0,4,1,1,20240717111827,0,1.092938500000000012768452962,1.092772499999999991082688666,25.66371681416346547930002297,1.092965,1.09285,1.09299,1.09285,191
6,0,0,4,1,1,20240717111827,0,1.092938500000000012768452962,1.092772499999999991082688666,25.66371681416346547930002297,1.09294,1.09288,1.09294,1.09286,261
7,0,0,4,1,1,20240717111827,0,1.092938500000000012768452962,1.092772499999999991082688666,25.66371681416346547930002297,1.09322,1.09312,1.093225,1.093105,207
8,0,0,4,1,1,20240717111827,0,1.092938500000000012768452962,1.092772499999999991082688666,25.66371681416346547930002297,1.092705,1.092665,1.092715,1.092645,226
9,0,0,4,1,1,20240717111827,0,1.092938500000000012768452962,1.092772499999999991082688666,25.66371681416346547930002297,1.0928,1.09279,1.09283,1.092765,180
10,0,0,4,1,1,20240717111827,0,1.092938500000000012768452962,1.092772499999999991082688666,25.66371681416346547930002297,1.092865,1.092855,1.092915,1.092825,198
11,0,0,4,1,1,20240717111827,0,1.092938500000000012768452962,1.092772499999999991082688666,25.66371681416346547930002297,1.093125,1.092895,1.093145,1.09289,258
12,0,0,4,1,1,20240717111827,0,1.092938500000000012768452962,1.092772499999999991082688666,25.66371681416346547930002297,1.09317,1.09298,1.09324,1.09298,187
13,0,0,4,1,1,20240717111827,0,1.092938500000000012768452962,1.092772499999999991082688666,25.66371681416346547930002297,1.092795,1.09269,1.09281,1.092615,264
14,0,0,4,1,1,20240717111827,0,1.092938500000000012768452962,1.092772499999999991082688666,25.66371681416346547930002297,1.092905,1.092905,1.093035,1.09289,260
15,0,0,4,1,1,20240717111827,0,1.092938500000000012768452962,1.092772499999999991082688666,25.66371681416346547930002297,1.092905,1.09294,1.093005,1.092875,240
16,0,0,4,1,1,20240717111827,0,1.092938500000000012768452962,1.092772499999999991082688666,25.66371681416346547930002297,1.09298,1.093075,1.093075,1.092965,205
17,0,0,4,1,1,20240717111827,0,1.092938500000000012768452962,1.092772499999999991082688666,25.66371681416346547930002297,1.092855,1.0928,1.09294,1.092775,196
18,0,0,4,1,1,20240717111827,0,1.092938500000000012768452962,1.092772499999999991082688666,25.66371681416346547930002297,1.0931,1.09322,1.09327,1.093085,199
19,0,0,4,1,1,20240717111827,0,1.092938500000000012768452962,1.092772499999999991082688666,25.66371681416346547930002297,1.092785,1.09281,1.092865,1.092765,222
20,0,0,4,1,1,20240717111827,0,1.092938500000000012768452962,1.092772499999999991082688666,25.66371681416346547930002297,1.092895,1.09291,1.09296,1.09289,232
21,0,0,4,1,1,20240717111827,0,1.092938500000000012768452962,1.092772499999999991082688666,25.66371681416346547930002297,1.09324,1.093275,1.09332,1.093205,193
22,0,0,4,1,1,20240717111827,0,1.092938500000000012768452962,1.092772499999999991082688666,25.66371681416346547930002297,1.092805,1.09324,1.093285,1.09279,293
23,0,0,4,1,1,20240717111827,0,1.092938500000000012768452962,1.092772499999999991082688666,25.66371681416346547930002297,1.09277,1.0927,1.092805,1.09263,279
24,0,0,4,1,1,20240717111827,0,1.092938500000000012768452962,1.092772499999999991082688666,25.66371681416346547930002297,1.09285,1.092895,1.092915,1.09285,156
25,0,0,4,1,1,20240717111827,0,1.092938500000000012768452962,1.092772499999999991082688666,25.66371681416346547930002297,1.09329,1.09319,1.09332,1.09317,218
